#,tempo:600
#,{1:1.2},{2:1.35},{3:1.5},{4:1.6},{5:1.8},{6:2.0},{7:2.25},{8:2.4},{9:2.7},{10:3.0},{11:3.2},{12:3.6}
0,0.2
5,0.8
0,0.2
5,0.8
0,0.2
5,1
0,1
5,0.8
0,0.2
5,0.8
0,0.2
5,1
0,1
5,0.5
0,0.5
5,0.5
0,0.5
8,2
9,2
10,2
5,0.5
0,0.5
5,0.5
0,0.5
5,1
0,1
5,0.5
0,0.5
5,0.5
0,0.5
8,2
10,0.5
0,0.5
10,0.5
0,0.5
9,2
7,2
5,1.5
0,0.5
