#,tempo:600
#,{1:12},{2:13.5},{3:15},{4:16},{5:18},{6:20},{7:22.5},{8:24},{9:27},{10:30},{11:32},{12:36}
0,0.2
5,0.8
0,0.2
5,0.8
0,0.2
5,1
0,1
5,0.8
0,0.2
5,0.8
0,0.2
5,1
0,1
5,0.5
0,0.5
5,0.5
0,0.5
8,1
0,1
9,1
0,1
10,1
0,1
5,0.5
0,0.5
5,0.5
0,0.5
5,1
0,1
5,0.5
0,0.5
5,0.5
0,0.5
8,2
10,0.5
0,0.5
10,0.5
0,0.5
9,1
0,1
7,1
0,1
5,1.5
0,0.5
