#,tempo:180
#,{1:1.2},{2:1.35},{3:1.5},{4:1.6},{5:1.8},{6:2.0},{7:2.25},{8:2.4},{9:2.7},{10:3.0}
3,3
5,0.75
0,0.25
5,4
3,3
2,1
1,4
2,3
3,1
5,3
3,1
2,8
3,3
5,0.75
0,0.25
5,4
3,3
2,1
1,4
2,2
3,2
2,3
1,0.75
0,0.25
1,6
0,2
6,3
8,0.75
0,0.25
8,4
7,2
5,2
6,3.5
0,0.5
6,2
8,2
7,2
5,2
6,7.75
0,0.25
6,3
8,0.75
0,0.25
8,4
7,2
5,2
6,3.75
0,0.25
6,2
8,2
7,2
5,2
6,8
3,3
5,0.75
0,0.25
5,4
3,3
2,1
1,4
2,3
3,1
5,3
3,1
2,8
3,3
5,0.75
0,0.25
5,4
8,3
9,1
10,4
9,3
8,1
9,2
6,2
8,8
0,8
